run;confirmationTime;gasUsed;gasPrice;gasCosts
0;31855838021;48005;20000000000;960100000000000
1;3557611973;48005;20000000000;960100000000000
2;7077412034;48005;20000000000;960100000000000
3;20463651683;48005;20000000000;960100000000000
4;57071885718;48005;20000000000;960100000000000
5;15682554297;48005;20000000000;960100000000000
6;10048510291;48005;20000000000;960100000000000
7;14673570636;48005;20000000000;960100000000000
8;8928721932;48005;20000000000;960100000000000
9;37449372592;48005;20000000000;960100000000000
10;9736074218;48005;20000000000;960100000000000
11;9406430782;48005;20000000000;960100000000000
12;8764331748;48005;20000000000;960100000000000
13;3775124270;48005;20000000000;960100000000000
14;17977517900;48005;20000000000;960100000000000
15;32254701641;48005;20000000000;960100000000000
16;4885025697;48005;20000000000;960100000000000
17;12282599529;48005;20000000000;960100000000000
18;25475271799;48005;20000000000;960100000000000
19;14771199278;48005;20000000000;960100000000000
20;28568518463;48005;20000000000;960100000000000
21;9799834743;48005;20000000000;960100000000000
22;14059846257;48005;20000000000;960100000000000
23;19469630461;48005;20000000000;960100000000000
24;13554942625;48005;20000000000;960100000000000
25;4970805440;48005;20000000000;960100000000000
26;9731502616;48005;20000000000;960100000000000
27;3929339382;48005;20000000000;960100000000000
28;19269131823;48005;20000000000;960100000000000
29;24341678549;48005;20000000000;960100000000000
30;10544522940;48005;20000000000;960100000000000
31;12159620042;48005;20000000000;960100000000000
32;3332314752;48005;20000000000;960100000000000
33;12442916416;48005;20000000000;960100000000000
34;2564818624;48005;20000000000;960100000000000
35;12293192566;48005;20000000000;960100000000000
36;4543346832;48005;20000000000;960100000000000
37;3575867093;48005;20000000000;960100000000000
38;27020203849;48005;20000000000;960100000000000
39;3037116094;48005;20000000000;960100000000000
40;14001429096;48005;20000000000;960100000000000
41;14594724565;48005;20000000000;960100000000000
42;9526548656;48005;20000000000;960100000000000
43;26902787826;48005;20000000000;960100000000000
44;4227245507;48005;20000000000;960100000000000
45;11327798969;48005;20000000000;960100000000000
46;28232501210;48005;20000000000;960100000000000
47;60162896041;48005;20000000000;960100000000000
48;11647564605;48005;20000000000;960100000000000
49;20281659875;48005;20000000000;960100000000000
50;4065509785;48005;20000000000;960100000000000
51;3432388086;48005;20000000000;960100000000000
52;4451727690;48005;20000000000;960100000000000
53;23483014888;48005;20000000000;960100000000000
54;28178593978;48005;20000000000;960100000000000
55;2986665422;48005;20000000000;960100000000000
56;13144692105;48005;20000000000;960100000000000
57;11027834098;48005;20000000000;960100000000000
58;16252896807;48005;20000000000;960100000000000
59;6630503457;48005;20000000000;960100000000000
60;8332402969;48005;20000000000;960100000000000
61;49189426698;48005;20000000000;960100000000000
62;10312799362;47941;20000000000;958820000000000
63;5159071354;48005;20000000000;960100000000000
64;6417149015;48005;20000000000;960100000000000
65;7310011623;48005;20000000000;960100000000000
66;4530004660;48005;20000000000;960100000000000
67;4033366841;48005;20000000000;960100000000000
68;2008814208;48005;20000000000;960100000000000
69;13560038041;48005;20000000000;960100000000000
70;7227784179;48005;20000000000;960100000000000
71;8251647054;48005;20000000000;960100000000000
72;39507726882;48005;20000000000;960100000000000
73;23175347594;48005;20000000000;960100000000000
74;4905558297;48005;20000000000;960100000000000
75;11865753595;48005;20000000000;960100000000000
76;3895803188;48005;20000000000;960100000000000
77;7994392746;48005;20000000000;960100000000000
78;3152767170;48005;20000000000;960100000000000
79;3964751960;48005;20000000000;960100000000000
80;6360420443;48005;20000000000;960100000000000
81;8285267924;48005;20000000000;960100000000000
82;11446914933;48005;20000000000;960100000000000
83;10315756299;48005;20000000000;960100000000000
84;3634648644;48005;20000000000;960100000000000
85;24906267265;48005;20000000000;960100000000000
86;19715999812;48005;20000000000;960100000000000
87;19154031621;48005;20000000000;960100000000000
88;5055589899;48005;20000000000;960100000000000
89;9507523025;48005;20000000000;960100000000000
90;16353572647;48005;20000000000;960100000000000
91;6584398946;48005;20000000000;960100000000000
92;2709162475;48005;20000000000;960100000000000
93;8747932832;48005;20000000000;960100000000000
94;6065338313;47941;20000000000;958820000000000
95;6219475234;48005;20000000000;960100000000000
96;4068397004;48005;20000000000;960100000000000
97;25862670346;48005;20000000000;960100000000000
98;28519558282;48005;20000000000;960100000000000
99;15103919265;48005;20000000000;960100000000000
