run;confirmationTime;gasUsed;gasPrice;gasCosts
0;6207912972;0;0;0
1;9321111866;0;0;0
2;9481647184;0;0;0
3;10230528389;0;0;0
4;6922591628;0;0;0
5;7864202452;0;0;0
6;14097861671;0;0;0
7;10608811347;0;0;0
8;8988607996;0;0;0
9;6113083610;0;0;0
10;7373975315;0;0;0
11;6910160274;0;0;0
12;9198353759;0;0;0
13;8704563169;0;0;0
14;10118295944;0;0;0
15;8912730516;0;0;0
16;9683510910;0;0;0
17;10049143656;0;0;0
18;4506385451;0;0;0
19;8404379141;0;0;0
20;5361445178;0;0;0
21;4842912813;0;0;0
22;5228856854;0;0;0
23;6300246928;0;0;0
24;8205530545;0;0;0
25;6781892085;0;0;0
26;5767645676;0;0;0
27;8928858462;0;0;0
28;12140874833;0;0;0
29;12289044341;0;0;0
30;8507013210;0;0;0
31;11698567020;0;0;0
32;6916132920;0;0;0
33;8583037026;0;0;0
34;7305089537;0;0;0
35;14290869799;0;0;0
36;7989347979;0;0;0
37;3545630005;0;0;0
38;6179954177;0;0;0
39;7738706399;0;0;0
40;6150426486;0;0;0
41;5518086810;0;0;0
42;14285744433;0;0;0
43;3694723392;0;0;0
44;5318968207;0;0;0
45;12343547088;0;0;0
46;4968379964;0;0;0
47;11429671223;0;0;0
48;5953902807;0;0;0
49;7897914612;0;0;0
50;11080929755;0;0;0
51;7595743476;0;0;0
52;10054893349;0;0;0
0;5480938409;0;0;0
1;5752900030;0;0;0
2;2789241268;0;0;0
3;2970844539;0;0;0
4;6510480953;0;0;0
5;10548409931;0;0;0
6;3121063516;0;0;0
7;4330172082;0;0;0
8;3912814519;0;0;0
9;6484855891;0;0;0
10;7455812414;0;0;0
11;7294166354;0;0;0
12;5529254772;0;0;0
13;9097193190;0;0;0
14;7271639746;0;0;0
15;7513014054;0;0;0
16;4426963986;0;0;0
17;5532233820;0;0;0
18;3446134102;0;0;0
19;7668924063;0;0;0
20;6255268205;0;0;0
21;4102181248;0;0;0
22;3098431096;0;0;0
23;7402902959;0;0;0
24;7237903970;0;0;0
25;6000259291;0;0;0
26;8832266258;0;0;0
27;2457133759;0;0;0
28;4511745194;0;0;0
29;5963345317;0;0;0
30;7299507895;0;0;0
31;4636098475;0;0;0
32;8523973460;0;0;0
33;6984466408;0;0;0
34;4698137397;0;0;0
35;5877584937;0;0;0
36;11674824175;0;0;0
37;2868222044;0;0;0
38;4350978856;0;0;0
39;8230807058;0;0;0
40;7158890278;0;0;0
41;6080756002;0;0;0
42;10235389419;0;0;0
43;4065355048;0;0;0
44;2990151979;0;0;0
45;3278445151;0;0;0
46;8295644896;0;0;0
