run;confirmationTime;gasUsed;gasPrice;gasCosts
0;47047799898;147132;2000000000;294264000000000
1;49627981222;147132;2000000000;294264000000000
2;15436782920;147132;2000000000;294264000000000
3;31565475793;147132;2000000000;294264000000000
4;8814284393;147132;2000000000;294264000000000
5;19565386405;147132;2000000000;294264000000000
6;3654650208;147132;2000000000;294264000000000
7;32942122793;147132;2000000000;294264000000000
8;9635764311;147132;2000000000;294264000000000
9;12961348772;147132;2000000000;294264000000000
10;8000379899;147132;2000000000;294264000000000
11;5340961322;147132;2000000000;294264000000000
12;3685065945;147132;2000000000;294264000000000
13;18407211825;147132;2000000000;294264000000000
14;21929651682;147132;2000000000;294264000000000
15;3723154504;147132;2000000000;294264000000000
16;61575672745;147132;2000000000;294264000000000
17;13456893700;147132;2000000000;294264000000000
18;27628783108;147132;2000000000;294264000000000
19;11243362354;147132;2000000000;294264000000000
20;4169778926;147132;2000000000;294264000000000
21;5584377942;147132;2000000000;294264000000000
22;24045847672;147132;2000000000;294264000000000
23;69503874953;147132;2000000000;294264000000000
24;6125823872;147132;2000000000;294264000000000
25;19514223614;147132;2000000000;294264000000000
26;21455045572;147132;2000000000;294264000000000
27;13620347813;147132;2000000000;294264000000000
28;9006227824;147132;2000000000;294264000000000
29;39911514688;147132;2000000000;294264000000000
30;17442778687;147132;2000000000;294264000000000
31;22590764939;147132;2000000000;294264000000000
32;100467999510;147132;2000000000;294264000000000
33;23101426814;147132;2000000000;294264000000000
34;4057064540;147132;2000000000;294264000000000
35;9368937978;147132;2000000000;294264000000000
36;18225641265;147132;2000000000;294264000000000
37;31938488644;147132;2000000000;294264000000000
38;6191465780;147132;2000000000;294264000000000
39;3802767409;147132;2000000000;294264000000000
40;13739972811;147132;2000000000;294264000000000
41;6980744100;147132;2000000000;294264000000000
42;39196707383;147132;2000000000;294264000000000
43;33543412478;147132;2000000000;294264000000000
44;18958736729;147132;2000000000;294264000000000
45;6778411176;147132;2000000000;294264000000000
46;9978851981;147132;2000000000;294264000000000
47;21475150807;147132;2000000000;294264000000000
48;19679776262;147132;2000000000;294264000000000
49;12344074772;147132;2000000000;294264000000000
50;4444077589;147132;2000000000;294264000000000
51;5727189764;147132;2000000000;294264000000000
52;44276277760;147132;2000000000;294264000000000
53;19301849689;147132;2000000000;294264000000000
54;14246197990;147132;2000000000;294264000000000
55;4832038896;147132;2000000000;294264000000000
56;38633590952;147132;2000000000;294264000000000
57;12519529752;147132;2000000000;294264000000000
58;19793436381;147132;2000000000;294264000000000
59;38065257298;147132;2000000000;294264000000000
60;20755786904;147132;2000000000;294264000000000
61;14683170821;147132;2000000000;294264000000000
62;16375013076;147132;2000000000;294264000000000
63;4616460622;147132;2000000000;294264000000000
64;6714290528;147132;2000000000;294264000000000
65;13547781140;147132;2000000000;294264000000000
66;5184326159;147132;2000000000;294264000000000
67;33167873595;147132;2000000000;294264000000000
68;27650959411;147132;2000000000;294264000000000
69;37479952695;147132;2000000000;294264000000000
70;25150459493;147132;2000000000;294264000000000
71;11955990697;147132;2000000000;294264000000000
72;13448740722;147132;2000000000;294264000000000
73;4950854703;147132;2000000000;294264000000000
74;38581116505;147132;2000000000;294264000000000
75;21205715626;147132;2000000000;294264000000000
76;31241446556;147132;2000000000;294264000000000
77;5143359204;147132;2000000000;294264000000000
78;19892038296;147132;2000000000;294264000000000
79;5858146687;147132;2000000000;294264000000000
80;23640911476;147132;2000000000;294264000000000
81;31762639398;147132;2000000000;294264000000000
82;5718973086;147132;2000000000;294264000000000
83;32045185551;147132;2000000000;294264000000000
84;13347422101;147132;2000000000;294264000000000
85;9967859466;147132;2000000000;294264000000000
86;15238299779;147132;2000000000;294264000000000
87;20828289514;147132;2000000000;294264000000000
88;27705592765;147132;2000000000;294264000000000
89;8257181251;147132;2000000000;294264000000000
90;18965298007;147132;2000000000;294264000000000
91;43070597566;147132;2000000000;294264000000000
92;20697014569;147132;2000000000;294264000000000
93;4708204778;147132;2000000000;294264000000000
94;35106550845;147132;2000000000;294264000000000
95;8682834861;147132;2000000000;294264000000000
96;7455518639;147132;2000000000;294264000000000
97;3065360847;147132;2000000000;294264000000000
98;6572294772;147132;2000000000;294264000000000
99;45097773664;147132;2000000000;294264000000000
