run;confirmationTime;gasUsed;gasPrice;gasCosts
0;5916226218;0;0;0
1;2980868795;0;0;0
2;6629977234;0;0;0
3;6236805843;0;0;0
4;6382170837;0;0;0
5;5374480270;0;0;0
6;3685050198;0;0;0
7;3523555330;0;0;0
8;3887234632;0;0;0
9;4946600544;0;0;0
10;8175644087;0;0;0
11;3654925062;0;0;0
12;2686536958;0;0;0
13;8154514344;0;0;0
14;5874603487;0;0;0
15;3528668217;0;0;0
16;3040739996;0;0;0
17;7235687149;0;0;0
18;5031100559;0;0;0
19;3258499670;0;0;0
20;7333348958;0;0;0
21;4577550928;0;0;0
22;3944693281;0;0;0
23;8367411094;0;0;0
24;5070689575;0;0;0
25;3409503672;0;0;0
26;3232707362;0;0;0
27;6521258311;0;0;0
28;5825039999;0;0;0
29;10791985460;0;0;0
30;4627902356;0;0;0
31;6932848463;0;0;0
32;9193733534;0;0;0
33;3052965239;0;0;0
34;2665333693;0;0;0
35;3445217570;0;0;0
36;3239252616;0;0;0
37;5312325447;0;0;0
38;7211623377;0;0;0
39;11242886807;0;0;0
40;5419038377;0;0;0
41;5952727716;0;0;0
42;7401099305;0;0;0
43;2889751987;0;0;0
44;2558334828;0;0;0
45;5590553235;0;0;0
46;6558783623;0;0;0
47;4658855221;0;0;0
48;3613298230;0;0;0
49;3730380091;0;0;0
50;7712178545;0;0;0
51;3161560751;0;0;0
52;3872861543;0;0;0
53;5417288749;0;0;0
54;3802243557;0;0;0
55;3073301330;0;0;0
56;2985136415;0;0;0
57;3878653488;0;0;0
58;7634341452;0;0;0
59;2914191287;0;0;0
60;3584031894;0;0;0
61;2662235720;0;0;0
62;6091008213;0;0;0
63;5794785687;0;0;0
64;6338273787;0;0;0
65;3993270634;0;0;0
66;2836693201;0;0;0
67;3073868033;0;0;0
68;6829603509;0;0;0
69;3196352234;0;0;0
70;3931886464;0;0;0
71;3385481723;0;0;0
72;6268848651;0;0;0
73;5760562490;0;0;0
74;3193276302;0;0;0
75;3733847041;0;0;0
76;3995878195;0;0;0
77;2919922635;0;0;0
78;4943315966;0;0;0
79;6115113557;0;0;0
80;7031003395;0;0;0
81;6476584784;0;0;0
82;6287486204;0;0;0
83;7298687381;0;0;0
84;7289433086;0;0;0
85;5747566706;0;0;0
86;3552385950;0;0;0
87;6670083549;0;0;0
88;6985874537;0;0;0
89;5957029381;0;0;0
90;5617365307;0;0;0
91;2931565647;0;0;0
92;7907153439;0;0;0
93;3877435234;0;0;0
94;6166348237;0;0;0
95;4562306195;0;0;0
96;3388607979;0;0;0
97;5020779830;0;0;0
98;3399933028;0;0;0
99;5789815573;0;0;0
