run;confirmationTime;gasUsed;gasPrice;gasCosts
0;13365108366;156732;50000000000;7836600000000000
1;14768892174;156732;50000000000;7836600000000000
2;14608999307;156732;50000000000;7836600000000000
3;14925926964;156732;50000000000;7836600000000000
4;14566702199;156732;50000000000;7836600000000000
5;14728792362;156732;50000000000;7836600000000000
6;14742527762;156732;50000000000;7836600000000000
7;14666202168;156732;50000000000;7836600000000000
8;14765988009;156732;50000000000;7836600000000000
9;14666634935;156732;50000000000;7836600000000000
10;14621924703;156732;50000000000;7836600000000000
11;14760211443;156732;50000000000;7836600000000000
12;14572408406;156732;50000000000;7836600000000000
13;14755347798;156732;50000000000;7836600000000000
14;14771597973;156732;50000000000;7836600000000000
15;14566068647;156732;50000000000;7836600000000000
16;14872313655;156732;50000000000;7836600000000000
17;14680991901;156732;50000000000;7836600000000000
18;14832141867;156732;50000000000;7836600000000000
19;14460650076;156732;50000000000;7836600000000000
20;14904845963;156732;50000000000;7836600000000000
21;14420539139;156732;50000000000;7836600000000000
22;14773238329;156732;50000000000;7836600000000000
23;14874629684;156732;50000000000;7836600000000000
24;14566473662;156732;50000000000;7836600000000000
25;14658180101;156732;50000000000;7836600000000000
26;14765715535;156732;50000000000;7836600000000000
27;14534522366;156732;50000000000;7836600000000000
28;13631096796;156732;50000000000;7836600000000000
29;14689051036;156732;50000000000;7836600000000000
30;14671676525;156732;50000000000;7836600000000000
31;14704746712;156732;50000000000;7836600000000000
32;14672401624;156732;50000000000;7836600000000000
33;14601345826;156732;50000000000;7836600000000000
34;14721970190;156732;50000000000;7836600000000000
35;14633243039;156732;50000000000;7836600000000000
36;14777984921;156732;50000000000;7836600000000000
37;14683573794;156732;50000000000;7836600000000000
38;14795960629;156732;50000000000;7836600000000000
39;14530825500;156732;50000000000;7836600000000000
40;14840591905;156732;50000000000;7836600000000000
41;14496150705;156732;50000000000;7836600000000000
42;14831957726;156732;50000000000;7836600000000000
43;14540814830;156732;50000000000;7836600000000000
44;14732122713;156732;50000000000;7836600000000000
45;14834055107;156732;50000000000;7836600000000000
46;14554568203;156732;50000000000;7836600000000000
47;14723412355;156732;50000000000;7836600000000000
48;14692011632;156732;50000000000;7836600000000000
49;14684992821;156732;50000000000;7836600000000000
50;14701871781;156732;50000000000;7836600000000000
51;14634864346;156732;50000000000;7836600000000000
52;14910262589;156732;50000000000;7836600000000000
53;14572119370;156732;50000000000;7836600000000000
54;14723444584;156732;50000000000;7836600000000000
55;15401681199;156732;50000000000;7836600000000000
56;13863096971;156732;50000000000;7836600000000000
57;14869514757;156732;50000000000;7836600000000000
58;14631419829;156732;50000000000;7836600000000000
59;14661002615;156732;50000000000;7836600000000000
60;14625235895;156732;50000000000;7836600000000000
61;14755915031;156732;50000000000;7836600000000000
62;14682464945;156732;50000000000;7836600000000000
63;14740691342;156732;50000000000;7836600000000000
64;14770713929;156732;50000000000;7836600000000000
65;14586220945;156732;50000000000;7836600000000000
66;14749988254;156732;50000000000;7836600000000000
67;14754063816;156732;50000000000;7836600000000000
68;14651750552;156732;50000000000;7836600000000000
69;14845050350;156732;50000000000;7836600000000000
70;14968809050;156732;50000000000;7836600000000000
71;14125084607;156732;50000000000;7836600000000000
72;14950895406;156732;50000000000;7836600000000000
73;14762907731;156732;50000000000;7836600000000000
74;14474469770;156732;50000000000;7836600000000000
75;14831060020;156732;50000000000;7836600000000000
76;14533433288;156732;50000000000;7836600000000000
77;14867714680;156732;50000000000;7836600000000000
78;14766420626;156732;50000000000;7836600000000000
79;14663272342;156732;50000000000;7836600000000000
80;14452062562;156732;50000000000;7836600000000000
81;14721597743;156732;50000000000;7836600000000000
82;14889376292;156732;50000000000;7836600000000000
83;14669348288;156732;50000000000;7836600000000000
84;14714569233;156732;50000000000;7836600000000000
85;15024135812;156732;50000000000;7836600000000000
86;14447577945;156732;50000000000;7836600000000000
87;14690232893;156732;50000000000;7836600000000000
88;14519998997;156732;50000000000;7836600000000000
89;14902240847;156732;50000000000;7836600000000000
90;14450299498;156732;50000000000;7836600000000000
91;14862564355;156732;50000000000;7836600000000000
92;14656451280;156732;50000000000;7836600000000000
93;14894869303;156732;50000000000;7836600000000000
94;14532925652;156732;50000000000;7836600000000000
95;14772169531;156732;50000000000;7836600000000000
96;14665479834;156732;50000000000;7836600000000000
97;14724861971;156732;50000000000;7836600000000000
98;14718362979;156732;50000000000;7836600000000000
99;14662255402;156732;50000000000;7836600000000000
