run;confirmationTime;gasUsed;gasPrice;gasCosts
0;13600033656;87467;20000000000;1749340000000000
1;14304600813;87467;20000000000;1749340000000000
2;14215452403;87467;20000000000;1749340000000000
3;14280977396;87467;20000000000;1749340000000000
4;14127858175;87467;20000000000;1749340000000000
5;14328813903;87467;20000000000;1749340000000000
6;14166775917;87467;20000000000;1749340000000000
7;14181995824;87467;20000000000;1749340000000000
8;14313103115;87467;20000000000;1749340000000000
9;14228104854;87467;20000000000;1749340000000000
10;14242325805;87467;20000000000;1749340000000000
11;14106397308;87467;20000000000;1749340000000000
12;14242148203;87467;20000000000;1749340000000000
13;14377645307;87467;20000000000;1749340000000000
14;14235379900;87467;20000000000;1749340000000000
15;14248131876;87467;20000000000;1749340000000000
16;14407676222;87467;20000000000;1749340000000000
17;14090058982;87467;20000000000;1749340000000000
18;14151956334;87467;20000000000;1749340000000000
19;14212783486;87467;20000000000;1749340000000000
20;14234236570;87467;20000000000;1749340000000000
21;14506035968;87467;20000000000;1749340000000000
22;13927363018;87467;20000000000;1749340000000000
23;14238405250;87467;20000000000;1749340000000000
24;14595823561;87467;20000000000;1749340000000000
25;14118889001;87467;20000000000;1749340000000000
26;14357377142;87467;20000000000;1749340000000000
27;13986895247;87467;20000000000;1749340000000000
28;14338729676;87467;20000000000;1749340000000000
29;13905947732;87467;20000000000;1749340000000000
30;14521380778;87467;20000000000;1749340000000000
31;13984044376;87467;20000000000;1749340000000000
32;14469383832;87467;20000000000;1749340000000000
33;14214732319;87467;20000000000;1749340000000000
34;14174879653;87467;20000000000;1749340000000000
35;14396314025;87467;20000000000;1749340000000000
36;14211464343;87467;20000000000;1749340000000000
37;14076266621;87467;20000000000;1749340000000000
38;14217161138;87467;20000000000;1749340000000000
39;14310829794;87467;20000000000;1749340000000000
40;14499257857;87467;20000000000;1749340000000000
41;13845404865;87467;20000000000;1749340000000000
42;14334160880;87467;20000000000;1749340000000000
43;14245977511;87467;20000000000;1749340000000000
44;14356349576;87467;20000000000;1749340000000000
45;14131714548;87467;20000000000;1749340000000000
46;14248712410;87467;20000000000;1749340000000000
47;14335265800;87467;20000000000;1749340000000000
48;14200893564;87467;20000000000;1749340000000000
49;14346642359;87467;20000000000;1749340000000000
50;14246575803;87467;20000000000;1749340000000000
51;14122345780;87467;20000000000;1749340000000000
52;14394877310;87467;20000000000;1749340000000000
53;14347422926;87467;20000000000;1749340000000000
54;14198186080;87467;20000000000;1749340000000000
55;14137471890;87467;20000000000;1749340000000000
56;14191594624;87467;20000000000;1749340000000000
57;14308753652;87467;20000000000;1749340000000000
58;14344984852;87467;20000000000;1749340000000000
59;14352766854;87467;20000000000;1749340000000000
60;14225349154;87467;20000000000;1749340000000000
61;14138303548;87467;20000000000;1749340000000000
62;14486646796;87467;20000000000;1749340000000000
63;14143951774;87467;20000000000;1749340000000000
64;14192336324;87467;20000000000;1749340000000000
65;14270487801;87467;20000000000;1749340000000000
66;14296519712;87467;20000000000;1749340000000000
67;14323146754;87467;20000000000;1749340000000000
68;14134597399;87467;20000000000;1749340000000000
69;14218320023;87467;20000000000;1749340000000000
70;14247187976;87467;20000000000;1749340000000000
71;14052506863;87467;20000000000;1749340000000000
72;14299376965;87467;20000000000;1749340000000000
73;14015600710;87467;20000000000;1749340000000000
74;14446459149;87467;20000000000;1749340000000000
75;13957301725;87467;20000000000;1749340000000000
76;14484978457;87467;20000000000;1749340000000000
77;14436632181;87467;20000000000;1749340000000000
78;14124234192;87467;20000000000;1749340000000000
79;14260022983;87467;20000000000;1749340000000000
80;14243191611;87467;20000000000;1749340000000000
81;14277784647;87467;20000000000;1749340000000000
82;14313340719;87467;20000000000;1749340000000000
83;14091536229;87467;20000000000;1749340000000000
84;14397079456;87467;20000000000;1749340000000000
85;14258983095;87467;20000000000;1749340000000000
86;14334921702;87467;20000000000;1749340000000000
87;14368041314;87467;20000000000;1749340000000000
88;14138283185;87467;20000000000;1749340000000000
89;13995058070;87467;20000000000;1749340000000000
90;14288591855;87467;20000000000;1749340000000000
91;13966182597;87467;20000000000;1749340000000000
92;14195508247;87467;20000000000;1749340000000000
93;14168091147;87467;20000000000;1749340000000000
94;14443861341;87467;20000000000;1749340000000000
95;13860430010;87467;20000000000;1749340000000000
96;14509072356;87467;20000000000;1749340000000000
97;13952754962;87467;20000000000;1749340000000000
98;14422955555;87467;20000000000;1749340000000000
99;14391665815;87467;20000000000;1749340000000000
