run;confirmationTime;gasUsed;gasPrice;gasCosts
0;8353838601;77867;20000000000;1557340000000000
1;12420173789;77867;20000000000;1557340000000000
2;12054623570;77867;20000000000;1557340000000000
3;6063393338;77867;20000000000;1557340000000000
0;6348528884;77867;20000000000;1557340000000000
1;31712519154;77867;20000000000;1557340000000000
2;12382993102;77867;20000000000;1557340000000000
3;11592962462;77867;20000000000;1557340000000000
4;7250690159;77867;20000000000;1557340000000000
5;4846151119;77867;20000000000;1557340000000000
6;33201471182;77867;20000000000;1557340000000000
7;14518926463;77867;20000000000;1557340000000000
8;2638779170;77867;20000000000;1557340000000000
9;9417539531;77867;20000000000;1557340000000000
10;32076654308;77867;20000000000;1557340000000000
11;6607041511;77867;20000000000;1557340000000000
12;4503334751;77867;20000000000;1557340000000000
13;7882157342;77867;20000000000;1557340000000000
14;8628926785;77867;20000000000;1557340000000000
15;9306759041;77867;20000000000;1557340000000000
16;18291966602;77867;20000000000;1557340000000000
17;33384308764;77867;20000000000;1557340000000000
18;18323578932;77867;20000000000;1557340000000000
19;12075084299;77867;20000000000;1557340000000000
20;5281926746;77867;20000000000;1557340000000000
21;20252876402;77867;20000000000;1557340000000000
22;26976291899;77867;20000000000;1557340000000000
23;8488389765;77867;20000000000;1557340000000000
24;27441302221;77867;20000000000;1557340000000000
25;6627159142;77867;20000000000;1557340000000000
26;17323226939;77867;20000000000;1557340000000000
27;7369168817;77867;20000000000;1557340000000000
28;3442214471;77867;20000000000;1557340000000000
29;19315372465;77867;20000000000;1557340000000000
30;10466715988;77867;20000000000;1557340000000000
31;11281424119;77867;20000000000;1557340000000000
32;85214684379;77867;20000000000;1557340000000000
33;2553161809;77867;20000000000;1557340000000000
34;5675654552;77867;20000000000;1557340000000000
35;42454675731;77867;20000000000;1557340000000000
36;5023775113;77867;20000000000;1557340000000000
37;7042395032;77867;20000000000;1557340000000000
38;15764762467;77867;20000000000;1557340000000000
39;5452347462;77867;20000000000;1557340000000000
40;26274955334;77867;20000000000;1557340000000000
41;19916956089;77867;20000000000;1557340000000000
42;27993504835;77867;20000000000;1557340000000000
43;6566644041;77867;20000000000;1557340000000000
44;11431754362;77867;20000000000;1557340000000000
45;37120166262;77867;20000000000;1557340000000000
46;8369297819;77867;20000000000;1557340000000000
47;20319052395;77867;20000000000;1557340000000000
48;7007824731;77867;20000000000;1557340000000000
49;4064724903;77867;20000000000;1557340000000000
50;3079039093;77867;20000000000;1557340000000000
51;10048645012;77867;20000000000;1557340000000000
52;22058810476;77867;20000000000;1557340000000000
53;7944502683;77867;20000000000;1557340000000000
54;37634827350;77867;20000000000;1557340000000000
55;80729793963;77867;20000000000;1557340000000000
56;18516868355;77867;20000000000;1557340000000000
57;37571841248;77867;20000000000;1557340000000000
58;31751725516;77867;20000000000;1557340000000000
59;12756894068;77867;20000000000;1557340000000000
60;31036144169;77867;20000000000;1557340000000000
61;4735256096;77867;20000000000;1557340000000000
62;33371089535;77867;20000000000;1557340000000000
63;20424961758;77867;20000000000;1557340000000000
64;23230286395;77867;20000000000;1557340000000000
65;59836352973;77867;20000000000;1557340000000000
66;9405429395;77867;20000000000;1557340000000000
67;14411801809;77867;20000000000;1557340000000000
68;73607820149;77867;20000000000;1557340000000000
69;7286251465;77803;20000000000;1556060000000000
70;21239930355;77867;20000000000;1557340000000000
71;7930613089;77867;20000000000;1557340000000000
72;5445580550;77867;20000000000;1557340000000000
73;14753914642;77867;20000000000;1557340000000000
74;27604280093;77867;20000000000;1557340000000000
75;16433572225;77867;20000000000;1557340000000000
76;3829684859;77867;20000000000;1557340000000000
77;16744840105;77867;20000000000;1557340000000000
78;6067146349;77867;20000000000;1557340000000000
79;7623733506;77867;20000000000;1557340000000000
80;5559204801;77867;20000000000;1557340000000000
81;8984161472;77867;20000000000;1557340000000000
82;18643121472;77867;20000000000;1557340000000000
83;8151254297;77867;20000000000;1557340000000000
84;28010820963;77867;20000000000;1557340000000000
85;5308987884;77867;20000000000;1557340000000000
86;31777876434;77867;20000000000;1557340000000000
87;16822189989;77867;20000000000;1557340000000000
88;12579045564;77867;20000000000;1557340000000000
89;15609391311;77867;20000000000;1557340000000000
90;25530206038;77867;20000000000;1557340000000000
91;8655890526;77867;20000000000;1557340000000000
92;23717409341;77867;20000000000;1557340000000000
93;6537371217;77867;20000000000;1557340000000000
94;13205299268;77867;20000000000;1557340000000000
95;23501499844;77867;20000000000;1557340000000000
