run;confirmationTime;gasUsed;gasPrice;gasCosts
0;1715747488;0;0;0
1;4510994423;0;0;0
2;4427743668;0;0;0
3;9095451406;0;0;0
4;5262162205;0;0;0
5;6231098200;0;0;0
6;2383182343;0;0;0
7;7199760231;0;0;0
8;7492262083;0;0;0
9;6284450200;0;0;0
10;2791721608;0;0;0
11;8428923621;0;0;0
12;2531868033;0;0;0
13;6313731092;0;0;0
14;3314126770;0;0;0
15;7907608512;0;0;0
16;5851888843;0;0;0
17;4723960909;0;0;0
18;2602273935;0;0;0
19;6041846655;0;0;0
20;4418986846;0;0;0
21;5905632001;0;0;0
22;3429951133;0;0;0
23;7044664436;0;0;0
24;2480404669;0;0;0
25;8714173316;0;0;0
26;4135395507;0;0;0
27;4737866364;0;0;0
28;2587026957;0;0;0
29;6584500328;0;0;0
30;4432136956;0;0;0
31;6492732029;0;0;0
32;1888195847;0;0;0
33;7363582883;0;0;0
34;4756991035;0;0;0
35;3605036910;0;0;0
36;2057518273;0;0;0
37;7412366774;0;0;0
38;3345969676;0;0;0
39;6138219428;0;0;0
40;3099349978;0;0;0
41;6791131007;0;0;0
42;1977293974;0;0;0
43;7904008034;0;0;0
44;3313463836;0;0;0
45;5062012929;0;0;0
46;2276396032;0;0;0
47;6859582746;0;0;0
48;5556869682;0;0;0
49;5961699595;0;0;0
50;3406090401;0;0;0
51;9544334040;0;0;0
52;7377841618;0;0;0
53;5493608141;0;0;0
54;5027835331;0;0;0
55;3600968986;0;0;0
56;8355891800;0;0;0
57;4351479520;0;0;0
58;8034547729;0;0;0
59;5714969507;0;0;0
60;1829401944;0;0;0
61;5992902127;0;0;0
62;5324597943;0;0;0
63;5124700711;0;0;0
64;2487190512;0;0;0
65;10563648317;0;0;0
66;2954182464;0;0;0
67;6486560300;0;0;0
68;2886618349;0;0;0
69;8636570564;0;0;0
70;4017896011;0;0;0
71;5954681313;0;0;0
72;1963332089;0;0;0
73;7625271810;0;0;0
74;4624362130;0;0;0
75;6504502774;0;0;0
76;2684016365;0;0;0
77;9376836011;0;0;0
78;3734764336;0;0;0
79;5663297563;0;0;0
80;4961093175;0;0;0
81;3806070592;0;0;0
82;4117797011;0;0;0
83;7093141146;0;0;0
84;3391290341;0;0;0
85;6659485363;0;0;0
86;3953952446;0;0;0
87;8840450998;0;0;0
88;5245124395;0;0;0
89;8955392216;0;0;0
90;11883672611;0;0;0
91;15391847869;0;0;0
92;10052051022;0;0;0
93;10218463706;0;0;0
94;7605944460;0;0;0
95;12188449278;0;0;0
96;9136195381;0;0;0
97;8527630830;0;0;0
98;3158508676;0;0;0
99;8467199211;0;0;0
